image,x,y,w,h,contrast,area_px,aspect,polarity,evidence_class,matches_coord,agrees,disagrees,near_edge,persistence,compactness,bg_std,smooth,grid_energy,edge_sharpness,contrast_stability,interest,score,verdict,confidence,flags,recommendation,path,baseline_fp,fdr_q,solar_elevation_deg,solar_azimuth_deg,pixel_scale_m,size_m,shadow_alignment,inferred_height_m,spacecraft_altitude_km
ESP_013236_1410_RED.NOMAP.browse_enh.png,3032,14528,16,36,0.77,576,2.25,dark,2,0,0,0,False,1.0,1.0,43.11,no,0.6975,1.3146,0.8113,24.9,34.9,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\ESP_013236_1410\ESP_013236_1410_RED.NOMAP.browse_enh.png,,0.420,,,,,,,
ESP_013236_1410_RED.NOMAP.thumb_enh.png,776,2540,20,24,0.57,480,1.2,bright,2,0,0,0,False,1.0,1.0,95.42,no,0.8332,0.8313,0.9303,24.9,34.9,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\ESP_013236_1410\ESP_013236_1410_RED.NOMAP.thumb_enh.png,,0.457,,,,,,,
ESP_013236_1410_RED.NOMAP.thumb_enh.png,872,2580,32,28,0.99,896,1.14,dark,2,0,0,0,False,1.0,0.335,40.24,no,0.7168,1.7069,0.6612,28.9,34.9,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\ESP_013236_1410\ESP_013236_1410_RED.NOMAP.thumb_enh.png,,0.402,,,,,,,
ESP_013948_1410_RED.NOMAP.browse_enh.png,1452,5872,24,44,1.12,1056,1.83,bright,2,0,0,0,False,1.0,0.323,26.25,no,0.8377,1.567,0.7931,28.9,34.9,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\ESP_013948_1410\ESP_013948_1410_RED.NOMAP.browse_enh.png,,0.396,,,,,,,
ESP_013948_1410_RED.NOMAP.browse_enh.png,3676,13464,36,40,0.96,1440,1.11,dark,2,0,0,0,False,1.0,0.431,40.01,no,0.8545,1.4076,0.7864,28.9,34.9,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\ESP_013948_1410\ESP_013948_1410_RED.NOMAP.browse_enh.png,,0.402,,,,,,,
ESP_013948_1410_RED.NOMAP.thumb_enh.png,408,220,20,16,1.05,320,1.25,dark,2,0,0,0,False,1.0,0.6,54.46,no,0.7552,0.9224,0.8657,28.9,34.9,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\ESP_013948_1410\ESP_013948_1410_RED.NOMAP.thumb_enh.png,,0.400,,,,,,,
ESP_013948_1410_RED_C_01_ORTHO.ab_enh.png,612,2584,20,36,0.67,720,1.8,bright,2,0,0,1,False,1.0,1.0,82.92,no,0.8745,0.8678,0.8122,24.9,34.9,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\ESP_013948_1410_ESP_013236_1410\ESP_013948_1410_RED_C_01_ORTHO.ab_enh.png,,0.438,,,,,,,
diff_ESP_013236_1410_COLOR.abrowse_vs_ESP_013236_1410_RED.NOMAP.browse.png,1088,940,20,36,0.67,720,1.8,dark,2,0,0,0,False,1.0,0.944,70.62,no,0.8597,0.9095,0.6571,24.9,34.9,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\extras_compare\ESP_013236_1410\diff_ESP_013236_1410_COLOR.abrowse_vs_ESP_013236_1410_RED.NOMAP.browse.png,,0.438,,,,,,,
diff_ESP_013236_1410_COLOR.abrowse_vs_ESP_013236_1410_RED.NOMAP.browse.png,660,2940,16,40,0.81,640,2.5,dark,2,0,0,0,False,1.0,0.994,50.94,no,0.7244,1.6327,0.916,24.9,34.9,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\extras_compare\ESP_013236_1410\diff_ESP_013236_1410_COLOR.abrowse_vs_ESP_013236_1410_RED.NOMAP.browse.png,,0.414,,,,,,,
diff_ESP_013236_1410_COLOR.browse_vs_ESP_013236_1410_RED.NOMAP.browse.png,1088,940,20,36,0.67,720,1.8,dark,2,0,0,0,False,1.0,0.944,68.05,no,0.8624,0.8894,0.6628,24.9,34.9,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\extras_compare\ESP_013236_1410\diff_ESP_013236_1410_COLOR.browse_vs_ESP_013236_1410_RED.NOMAP.browse.png,,0.438,,,,,,,
diff_ESP_013236_1410_COLOR.browse_vs_ESP_013236_1410_RED.NOMAP.browse.png,1244,4692,32,120,0.06,3840,3.75,dark,2,0,0,0,False,1.0,0.108,65.34,no,0.9406,0.8305,0.3607,32.9,34.9,WEAK,low,,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\extras_compare\ESP_013236_1410\diff_ESP_013236_1410_COLOR.browse_vs_ESP_013236_1410_RED.NOMAP.browse.png,,0.498,,,,,,,
diff_ESP_013236_1410_COLOR.browse_vs_ESP_013236_1410_RED.NOMAP.browse.png,1288,4976,16,36,0.77,576,2.25,dark,2,0,0,0,False,1.0,1.0,58.94,no,0.8762,0.8896,0.8772,24.9,34.9,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\extras_compare\ESP_013236_1410\diff_ESP_013236_1410_COLOR.browse_vs_ESP_013236_1410_RED.NOMAP.browse.png,,0.420,,,,,,,
diff_ESP_013236_1410_COLOR.thumb_vs_ESP_013236_1410_RED.NOMAP.browse.png,1088,940,20,36,0.67,720,1.8,dark,2,0,0,0,False,1.0,0.944,70.36,no,0.8601,0.9138,0.658,24.9,34.9,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\extras_compare\ESP_013236_1410\diff_ESP_013236_1410_COLOR.thumb_vs_ESP_013236_1410_RED.NOMAP.browse.png,,0.438,,,,,,,
diff_ESP_013236_1410_IRB.NOMAP.thumb_vs_ESP_013236_1410_RED.NOMAP.browse.png,888,780,24,40,0.63,960,1.67,dark,2,0,0,0,False,1.0,0.855,80.93,no,0.7777,1.1536,0.9297,24.9,34.9,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\extras_compare\ESP_013236_1410\diff_ESP_013236_1410_IRB.NOMAP.thumb_vs_ESP_013236_1410_RED.NOMAP.browse.png,,0.445,,,,,,,
diff_ESP_013236_1410_MRGB.browse_vs_ESP_013236_1410_RED.NOMAP.browse.png,1400,1260,24,44,0.66,1056,1.83,dark,2,0,0,0,False,1.0,1.0,64.44,no,0.834,0.9334,0.8138,24.9,34.9,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\extras_compare\ESP_013236_1410\diff_ESP_013236_1410_MRGB.browse_vs_ESP_013236_1410_RED.NOMAP.browse.png,,0.438,,,,,,,
diff_ESP_013236_1410_MRGB.browse_vs_ESP_013236_1410_RED.NOMAP.browse.png,548,5180,24,76,0.07,1824,3.17,dark,2,0,0,0,False,1.0,0.178,74.08,no,0.9106,1.0922,0.4692,32.9,34.9,WEAK,low,,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\extras_compare\ESP_013236_1410\diff_ESP_013236_1410_MRGB.browse_vs_ESP_013236_1410_RED.NOMAP.browse.png,,0.498,,,,,,,
diff_ESP_013236_1410_MRGB.thumb_vs_ESP_013236_1410_RED.NOMAP.browse.png,1068,960,16,24,1.55,384,1.5,dark,2,0,0,0,False,1.0,0.0,45.86,no,0.7698,0.6391,0.9689,32.9,34.9,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\extras_compare\ESP_013236_1410\diff_ESP_013236_1410_MRGB.thumb_vs_ESP_013236_1410_RED.NOMAP.browse.png,,0.379,,,,,,,
diff_ESP_013236_1410_RED.NOMAP.thumb_vs_ESP_013236_1410_RED.NOMAP.browse.png,544,3132,32,44,0.55,1408,1.38,bright,2,0,0,0,False,1.0,0.814,60.2,no,0.3618,2.4195,0.8006,24.9,34.9,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\extras_compare\ESP_013236_1410\diff_ESP_013236_1410_RED.NOMAP.thumb_vs_ESP_013236_1410_RED.NOMAP.browse.png,,0.462,,,,,,,
diff_ESP_013236_1410_RED.abrowse_vs_ESP_013236_1410_RED.NOMAP.browse.png,360,4908,24,92,0.17,2208,3.83,bright,2,0,0,0,False,1.0,0.132,82.08,no,0.9317,1.0854,0.7737,32.9,34.9,WEAK,low,,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\extras_compare\ESP_013236_1410\diff_ESP_013236_1410_RED.abrowse_vs_ESP_013236_1410_RED.NOMAP.browse.png,,0.498,,,,,,,
diff_ESP_013236_1410_RED.browse_vs_ESP_013236_1410_RED.NOMAP.browse.png,1500,5792,16,28,1.59,448,1.75,dark,2,0,0,0,False,1.0,0.0,44.82,no,0.5354,1.8604,0.8435,32.9,34.9,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\extras_compare\ESP_013236_1410\diff_ESP_013236_1410_RED.browse_vs_ESP_013236_1410_RED.NOMAP.browse.png,,0.379,,,,,,,
diff_ESP_013236_1410_RGB.NOMAP.thumb_vs_ESP_013236_1410_RED.NOMAP.browse.png,736,7176,52,24,1.17,1248,2.17,bright,2,0,0,0,False,1.0,0.266,58.5,no,0.8842,1.1633,0.9415,28.9,34.9,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\extras_compare\ESP_013236_1410\diff_ESP_013236_1410_RGB.NOMAP.thumb_vs_ESP_013236_1410_RED.NOMAP.browse.png,,0.393,,,,,,,
ESP_013236_1410_COLOR.abrowse_enh.png,932,8260,16,40,0.8,640,2.5,bright,2,0,0,0,False,0.979,1.0,56.82,no,0.8931,1.2123,0.8273,24.8,34.8,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\ESP_013236_1410\ESP_013236_1410_COLOR.abrowse_enh.png,,0.416,,,,,,,
ESP_013236_1410_COLOR.browse_enh.png,1404,10244,36,32,0.96,1152,1.12,bright,2,0,0,0,False,1.0,0.358,32.57,no,0.8682,1.1668,0.8202,28.8,34.8,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\ESP_013236_1410\ESP_013236_1410_COLOR.browse_enh.png,,0.402,,,,,,,
ESP_013236_1410_RED.NOMAP.browse_enh.png,3556,1752,24,24,0.52,576,1.0,bright,2,0,0,0,False,0.976,0.727,23.55,no,0.742,1.6657,0.5668,24.8,34.8,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\ESP_013236_1410\ESP_013236_1410_RED.NOMAP.browse_enh.png,,0.467,,,,,,,
ESP_013236_1410_RED.NOMAP.browse_enh.png,2120,1780,28,20,1.05,560,1.4,bright,2,0,0,0,False,1.0,0.495,33.3,no,0.7447,1.4689,0.7835,28.8,34.8,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\ESP_013236_1410\ESP_013236_1410_RED.NOMAP.browse_enh.png,,0.400,,,,,,,
ESP_013948_1410_MIRB.abrowse_enh.png,1444,3544,12,52,1.26,624,4.33,dark,1,2,1,1,False,0.996,0.732,46.2,no,0.8923,1.1553,0.8302,20.8,34.8,EXPLAINED-ARTIFACT,low,streak,Discard. Mechanism identified; matches a known processing/sensor artifact.,data/processed\ESP_013948_1410\ESP_013948_1410_MIRB.abrowse_enh.png,,,,,,,,,
ESP_013948_1410_RED.NOMAP.browse_enh.png,2476,1596,20,32,1.08,640,1.6,bright,2,0,0,0,False,0.985,0.455,38.16,no,0.7892,1.3081,0.8307,28.8,34.8,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\ESP_013948_1410\ESP_013948_1410_RED.NOMAP.browse_enh.png,,0.398,,,,,,,
ESP_013948_1410_RED.NOMAP.browse_enh.png,3780,6460,32,24,1.02,768,1.33,bright,2,0,0,0,False,1.0,0.329,39.22,no,0.855,1.1742,0.8384,28.8,34.8,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\ESP_013948_1410\ESP_013948_1410_RED.NOMAP.browse_enh.png,,0.402,,,,,,,
ESP_013948_1410_RED.NOMAP.browse_enh.png,3280,9516,28,20,0.59,560,1.4,dark,2,0,0,0,False,0.96,0.816,57.46,no,0.8595,1.5875,0.7453,24.8,34.8,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\ESP_013948_1410\ESP_013948_1410_RED.NOMAP.browse_enh.png,,0.453,,,,,,,
diff_ESP_013236_1410_IRB.NOMAP.browse_vs_ESP_013236_1410_RED.NOMAP.browse.png,1056,6316,24,12,1.64,288,2.0,bright,2,0,0,0,False,1.0,0.0,51.75,no,0.7248,1.0499,0.9664,32.8,34.8,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\extras_compare\ESP_013236_1410\diff_ESP_013236_1410_IRB.NOMAP.browse_vs_ESP_013236_1410_RED.NOMAP.browse.png,,0.376,,,,,,,
diff_ESP_013236_1410_IRB.NOMAP.thumb_vs_ESP_013236_1410_RED.NOMAP.browse.png,884,4760,24,52,1.16,1248,2.17,bright,2,0,0,0,False,1.0,0.551,51.43,no,0.7392,1.6318,0.7594,28.8,34.8,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\extras_compare\ESP_013236_1410\diff_ESP_013236_1410_IRB.NOMAP.thumb_vs_ESP_013236_1410_RED.NOMAP.browse.png,,0.394,,,,,,,
diff_ESP_013236_1410_IRB.NOMAP.thumb_vs_ESP_013236_1410_RED.NOMAP.browse.png,1624,6428,24,12,1.64,288,2.0,bright,2,0,0,0,False,1.0,0.0,47.58,no,0.8462,0.977,0.9733,32.8,34.8,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\extras_compare\ESP_013236_1410\diff_ESP_013236_1410_IRB.NOMAP.thumb_vs_ESP_013236_1410_RED.NOMAP.browse.png,,0.376,,,,,,,
diff_ESP_013236_1410_MIRB.browse_vs_ESP_013236_1410_RED.NOMAP.browse.png,780,2104,16,44,0.84,704,2.75,bright,2,0,0,0,False,1.0,1.0,56.18,no,0.7703,1.055,0.7683,24.8,34.8,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\extras_compare\ESP_013236_1410\diff_ESP_013236_1410_MIRB.browse_vs_ESP_013236_1410_RED.NOMAP.browse.png,,0.409,,,,,,,
diff_ESP_013236_1410_MIRB.thumb_vs_ESP_013236_1410_RED.NOMAP.browse.png,444,3056,12,28,1.7,336,2.33,dark,2,0,0,0,False,1.0,0.0,46.65,no,0.8293,0.6122,0.8953,32.8,34.8,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\extras_compare\ESP_013236_1410\diff_ESP_013236_1410_MIRB.thumb_vs_ESP_013236_1410_RED.NOMAP.browse.png,,0.376,,,,,,,
diff_ESP_013236_1410_MRGB.abrowse_vs_ESP_013236_1410_RED.NOMAP.browse.png,1124,752,12,28,1.7,336,2.33,bright,2,0,0,0,False,1.0,0.0,38.05,no,0.6391,1.1005,0.9633,32.8,34.8,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\extras_compare\ESP_013236_1410\diff_ESP_013236_1410_MRGB.abrowse_vs_ESP_013236_1410_RED.NOMAP.browse.png,,0.376,,,,,,,
diff_ESP_013236_1410_MRGB.abrowse_vs_ESP_013236_1410_RED.NOMAP.browse.png,1828,4000,12,24,0.72,288,2.0,dark,2,0,0,0,False,1.0,1.0,91.37,no,0.8459,0.4401,0.9587,24.8,34.8,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\extras_compare\ESP_013236_1410\diff_ESP_013236_1410_MRGB.abrowse_vs_ESP_013236_1410_RED.NOMAP.browse.png,,0.431,,,,,,,
diff_ESP_013236_1410_MRGB.abrowse_vs_ESP_013236_1410_RED.NOMAP.browse.png,1208,5896,20,36,0.66,720,1.8,dark,2,0,0,0,False,1.0,0.801,66.63,no,0.777,1.3483,0.8479,24.8,34.8,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\extras_compare\ESP_013236_1410\diff_ESP_013236_1410_MRGB.abrowse_vs_ESP_013236_1410_RED.NOMAP.browse.png,,0.438,,,,,,,
diff_ESP_013236_1410_MRGB.thumb_vs_ESP_013236_1410_RED.NOMAP.browse.png,1400,1260,24,48,0.67,1152,2.0,dark,2,0,0,0,False,1.0,1.0,68.51,no,0.8953,0.8641,0.8143,24.8,34.8,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\extras_compare\ESP_013236_1410\diff_ESP_013236_1410_MRGB.thumb_vs_ESP_013236_1410_RED.NOMAP.browse.png,,0.438,,,,,,,
diff_ESP_013236_1410_RED.abrowse_vs_ESP_013236_1410_RED.NOMAP.browse.png,884,752,28,52,1.09,1456,1.86,bright,2,0,0,0,False,1.0,0.441,46.78,no,0.7798,1.1967,0.7472,28.8,34.8,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\extras_compare\ESP_013236_1410\diff_ESP_013236_1410_RED.abrowse_vs_ESP_013236_1410_RED.NOMAP.browse.png,,0.397,,,,,,,
diff_ESP_013236_1410_RED.thumb_vs_ESP_013236_1410_RED.NOMAP.browse.png,156,2524,20,88,0.3,1760,4.4,dark,2,0,0,0,False,0.833,0.0,45.98,no,0.8912,1.5443,0.8888,32.8,34.8,WEAK,low,,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\extras_compare\ESP_013236_1410\diff_ESP_013236_1410_RED.thumb_vs_ESP_013236_1410_RED.NOMAP.browse.png,,0.495,,,,,,,
diff_ESP_013236_1410_RED.thumb_vs_ESP_013236_1410_RED.NOMAP.browse.png,1024,5460,12,28,1.7,336,2.33,bright,2,0,0,0,False,1.0,0.0,37.53,no,0.8256,0.8248,0.9108,32.8,34.8,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\extras_compare\ESP_013236_1410\diff_ESP_013236_1410_RED.thumb_vs_ESP_013236_1410_RED.NOMAP.browse.png,,0.376,,,,,,,
diff_ESP_013236_1410_RGB.NOMAP.thumb_vs_ESP_013236_1410_RED.NOMAP.browse.png,1464,5196,28,44,1.04,1232,1.57,bright,2,0,0,0,False,1.0,0.672,63.06,no,0.631,1.1688,0.8855,28.8,34.8,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\extras_compare\ESP_013236_1410\diff_ESP_013236_1410_RGB.NOMAP.thumb_vs_ESP_013236_1410_RED.NOMAP.browse.png,,0.401,,,,,,,
ESP_013236_1410_RED.NOMAP.browse_enh.png,2160,2128,32,56,0.01,1792,1.75,bright,2,0,0,0,False,0.38,0.218,63.25,no,0.9141,1.2254,0.4663,34.7,34.7,WEAK,low,,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\ESP_013236_1410\ESP_013236_1410_RED.NOMAP.browse_enh.png,,0.498,,,,,,,
ESP_013236_1410_RED.NOMAP.browse_enh.png,704,7256,24,16,0.61,384,1.5,dark,2,0,0,0,False,1.0,0.912,43.59,no,0.8058,1.3693,0.8509,24.7,34.7,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\ESP_013236_1410\ESP_013236_1410_RED.NOMAP.browse_enh.png,,0.448,,,,,,,
ESP_013236_1410_RED.NOMAP.browse_enh.png,3336,10052,20,48,0.75,960,2.4,dark,2,0,0,0,False,1.0,1.0,48.33,no,0.7598,0.9006,0.8307,24.7,34.7,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\ESP_013236_1410\ESP_013236_1410_RED.NOMAP.browse_enh.png,,0.425,,,,,,,
ESP_013236_1410_RED.NOMAP.browse_enh.png,3696,10348,28,28,0.95,784,1.0,dark,2,0,0,0,False,1.0,0.288,39.34,no,0.7061,1.581,0.7704,28.7,34.7,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\ESP_013236_1410\ESP_013236_1410_RED.NOMAP.browse_enh.png,,0.402,,,,,,,
ESP_013236_1410_RED.NOMAP.browse_enh.png,864,14060,32,16,1.15,512,2.0,bright,2,0,0,0,False,1.0,0.642,33.72,no,0.7748,1.1667,0.8254,28.7,34.7,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\ESP_013236_1410\ESP_013236_1410_RED.NOMAP.browse_enh.png,,0.394,,,,,,,
ESP_013236_1410_RED.NOMAP.browse_enh.png,564,14856,36,40,0.93,1440,1.11,bright,2,0,0,0,False,1.0,0.208,24.36,no,0.8157,1.7674,0.9296,28.7,34.7,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\ESP_013236_1410\ESP_013236_1410_RED.NOMAP.browse_enh.png,,0.402,,,,,,,
ESP_013948_1410_RED.NOMAP.browse_enh.png,1460,9140,16,24,1.52,384,1.5,dark,2,0,0,0,False,1.0,0.0,36.79,no,0.6844,1.261,0.9055,32.7,34.7,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\ESP_013948_1410\ESP_013948_1410_RED.NOMAP.browse_enh.png,,0.379,,,,,,,
ESP_013948_1410_RED.NOMAP.browse_enh.png,2656,10612,72,88,0.1,6336,1.22,bright,2,0,0,0,False,0.995,0.247,96.69,no,0.9512,0.4966,0.6725,28.7,34.7,WEAK,low,,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\ESP_013948_1410\ESP_013948_1410_RED.NOMAP.browse_enh.png,,0.498,,,,,,,
ESP_013948_1410_RED.NOMAP.browse_enh.png,2100,12452,32,24,1.01,768,1.33,dark,2,0,0,0,False,1.0,0.463,35.74,no,0.8245,1.5587,0.8986,28.7,34.7,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\ESP_013948_1410\ESP_013948_1410_RED.NOMAP.browse_enh.png,,0.402,,,,,,,
ESP_013948_1410_RED.NOMAP.browse_enh.png,2892,13512,28,36,0.54,1008,1.29,dark,2,0,0,0,False,1.0,0.733,58.28,no,0.8352,0.9107,0.7739,24.7,34.7,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\ESP_013948_1410\ESP_013948_1410_RED.NOMAP.browse_enh.png,,0.463,,,,,,,
DTEEC_013948_1410_013236_1410_A01.sa_enh.png,280,988,16,36,0.74,576,2.25,dark,2,0,0,0,False,1.0,0.706,52.41,no,0.6583,1.47,0.6941,24.7,34.7,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\ESP_013948_1410_ESP_013236_1410\DTEEC_013948_1410_013236_1410_A01.sa_enh.png,,0.426,,,,,,,
ESP_013236_1410_RED_C_01_ORTHO.br_enh.png,612,2472,20,36,0.65,720,1.8,bright,2,0,0,0,False,0.992,1.0,76.9,no,0.8665,0.819,0.8151,24.7,34.7,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\ESP_013948_1410_ESP_013236_1410\ESP_013236_1410_RED_C_01_ORTHO.br_enh.png,,0.440,,,,,,,
ESP_013236_1410_RED_C_01_ORTHO.br_enh.png,1376,5684,20,28,0.58,560,1.4,dark,2,0,0,0,False,1.0,0.999,57.69,no,0.8264,1.2572,0.5915,24.7,34.7,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\ESP_013948_1410_ESP_013236_1410\ESP_013236_1410_RED_C_01_ORTHO.br_enh.png,,0.456,,,,,,,
ESP_013948_1410_RED_C_01_ORTHO.br_enh.png,536,2532,16,36,1.2,576,2.25,dark,2,0,0,0,False,1.0,0.641,54.44,no,0.8135,0.9322,0.8767,28.7,34.7,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\ESP_013948_1410_ESP_013236_1410\ESP_013948_1410_RED_C_01_ORTHO.br_enh.png,,0.390,,,,,,,
diff_ESP_013236_1410_MIRB.thumb_vs_ESP_013236_1410_RED.NOMAP.browse.png,896,4760,12,24,1.63,288,2.0,bright,2,0,0,0,False,1.0,0.0,48.39,no,0.7289,1.4416,0.9765,32.7,34.7,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\extras_compare\ESP_013236_1410\diff_ESP_013236_1410_MIRB.thumb_vs_ESP_013236_1410_RED.NOMAP.browse.png,,0.376,,,,,,,
diff_ESP_013236_1410_MIRB.thumb_vs_ESP_013236_1410_RED.NOMAP.browse.png,1184,6020,20,48,0.75,960,2.4,bright,2,0,0,0,False,1.0,0.894,70.47,no,0.7156,1.2619,0.7618,24.7,34.7,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\extras_compare\ESP_013236_1410\diff_ESP_013236_1410_MIRB.thumb_vs_ESP_013236_1410_RED.NOMAP.browse.png,,0.425,,,,,,,
diff_ESP_013236_1410_MRGB.browse_vs_ESP_013236_1410_RED.NOMAP.browse.png,512,4736,44,308,0.1,13552,7.0,bright,2,0,0,0,False,1.0,0.142,81.71,no,0.9359,0.7247,0.4844,32.7,34.7,WEAK,low,,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\extras_compare\ESP_013236_1410\diff_ESP_013236_1410_MRGB.browse_vs_ESP_013236_1410_RED.NOMAP.browse.png,,0.498,,,,,,,
diff_ESP_013236_1410_MRGB.thumb_vs_ESP_013236_1410_RED.NOMAP.browse.png,1212,6700,28,44,0.57,1232,1.57,bright,2,0,0,0,False,1.0,0.773,76.06,no,0.8135,0.8744,0.9086,24.7,34.7,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\extras_compare\ESP_013236_1410\diff_ESP_013236_1410_MRGB.thumb_vs_ESP_013236_1410_RED.NOMAP.browse.png,,0.457,,,,,,,
diff_ESP_013236_1410_RED.abrowse_vs_ESP_013236_1410_RED.NOMAP.browse.png,1400,1260,24,44,0.63,1056,1.83,dark,2,0,0,0,False,1.0,1.0,68.41,no,0.8786,0.8705,0.8062,24.7,34.7,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\extras_compare\ESP_013236_1410\diff_ESP_013236_1410_RED.abrowse_vs_ESP_013236_1410_RED.NOMAP.browse.png,,0.445,,,,,,,
diff_ESP_013236_1410_RED.abrowse_vs_ESP_013236_1410_RED.NOMAP.browse.png,752,2124,16,32,0.7,512,2.0,bright,2,0,0,0,False,1.0,1.0,65.65,no,0.7706,0.9696,0.9553,24.7,34.7,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\extras_compare\ESP_013236_1410\diff_ESP_013236_1410_RED.abrowse_vs_ESP_013236_1410_RED.NOMAP.browse.png,,0.433,,,,,,,
